Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-2? 17:45,0.637,49.06,277.8,24.8,0.021
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:10,1.371,10.8,175.6,24.82,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:30,0.409,12.25,101.2,26.17,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:35,0.217,8.28,52.09,27.29,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:40,0.568,16.94,29.45,27.49,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:45,1.341,3.517,315.6,27.23,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:50,0.633,5.393,315.4,26.81,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 07:55,0.403,12.53,305.6,26.81,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:00,0.502,8.87,315.4,26.66,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:05,0.196,8.41,323.9,27.25,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:10,0.439,15.1,338.9,27.8,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:15,0.063,1.11,317.5,28.75,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:20,0.609,50.92,47.69,28.37,0.015
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:25,0.689,52.49,284.1,27.62,0.066
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:30,0.877,64.88,185.3,27.16,0.009
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:35,1.133,85.2,143.5,27.01,0.02
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:40,0.728,49.81,38.27,26.97,0.038
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:45,0.545,62.37,39.65,27.69,3.503
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:50,1.092,76.84,124.1,27.32,8.82
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 08:55,1.207,76.17,73.27,27.22,8.59
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:00,1.397,82.8,86.7,27.07,8.2
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:05,1.3,62.25,59,27.3,10.29
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:10,1.151,44.58,46.88,27.77,10.87
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:15,0.742,70.43,9.68,28.36,14.28
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:20,0.454,66.79,357.8,29.03,12.01
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:25,0.888,82.1,66.69,29.29,10.92
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:30,0.69,75.65,8.65,29.35,11.26
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:35,1.065,63.38,76.16,29.59,9.38
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:40,0.946,78.32,36.52,29.74,9.05
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:45,1.03,40.37,83.2,29.95,8.72
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:50,1.364,34.49,63.05,29.95,8.16
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 09:55,1.933,46.33,73.73,29.72,9.05
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:00,1.011,53.58,66.78,30.01,9.85
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:05,0.758,39.14,52.13,30.88,8.17
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:10,0.878,67.66,160.6,31.3,4.619
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:15,0.382,49.36,222.4,31.24,1.628
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:20,1.062,78.85,162.2,31.25,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:25,1.748,24.77,54.22,31.04,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:30,1.098,52.88,52.43,31.27,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:35,0.937,51.5,92.9,31.52,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:40,0.674,40.8,156.8,31.83,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:45,0.955,33.86,34.74,32.2,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:50,1.407,31.47,11.03,32.71,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 10:55,0.875,43.96,20.5,33.06,0.025
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:00,1.333,53.93,68.71,32.92,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:05,0.805,50.38,354.6,33.11,0.052
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:10,1.036,70.75,87.6,33.36,0.007
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:15,1.25,44.96,170.9,33.04,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:20,1.456,66.6,121.3,32.64,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:25,0.961,71.7,159.4,32.64,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:30,0.101,21.07,30.26,33.59,0.004
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:35,0.711,45.38,155.9,34.02,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:40,1.045,29.91,161.5,33.64,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:45,0.795,22.49,348.1,33.93,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:50,1.055,63.59,11.08,34.44,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 11:55,0.337,45.82,301.1,34.48,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:00,0.86,36.97,216,33.55,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:05,0.584,64.12,34.36,33.76,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:10,0.743,50.35,344.5,34.07,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:15,2.038,22.73,314.7,33.77,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:20,1.521,36.11,320.4,33.11,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:25,1.799,22.15,315.2,32.65,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:30,1.307,41.35,326.6,32.61,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:35,1.299,49.51,324.7,32.32,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:40,1.038,48.41,310.3,31.85,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:45,1.255,28.18,335.6,31.98,0.022
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:50,1.19,30.84,323.9,31.82,0.069
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 12:55,0.952,50.11,318.9,31.27,0.097
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:00,0.948,55.57,298.7,30.77,0.128
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:05,1.211,44.03,328.7,30.52,0.144
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:10,1.068,45.68,304.2,30.03,0.171
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:15,1.172,42.63,312.8,29.93,0.187
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:20,1.308,41.06,326.3,29.87,0.201
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:25,1.378,54.76,316.1,29.39,0.197
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:30,1.348,42.86,308.2,28.95,0.203
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:35,1.186,56.73,324.7,28.83,0.203
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:40,0.951,78.41,3.596,28.85,0.201
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:45,1.047,70.75,303.6,28.69,0.198
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:50,1.061,73.91,247.6,28.68,0.198
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 13:55,1.208,66.85,323.6,28.68,0.191
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:00,1.041,82.9,134.1,28.1,0.184
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:05,0.939,71.48,254.3,27.75,0.197
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:10,1.393,76.14,315.1,27.97,0.197
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:15,1.307,93.5,239.8,27.63,0.179
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:20,1.118,77,235.3,27.41,0.153
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:25,1.144,68.12,217.3,27.6,0.149
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:30,0.889,57.7,244,27.39,0.12
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:35,1.075,72.66,229.4,27.35,0.116
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:40,1.067,73.18,286.1,27.46,0.078
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:45,0.672,72.23,329.1,27.47,0.119
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:50,0.72,55.85,264.1,27.98,0.095
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 14:55,1.01,65.91,178.3,27.9,0.036
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:00,1.082,58.55,237,27.55,0.044
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:05,1.078,79.08,223.6,27.46,0.013
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:10,0.751,67.17,157.4,27.32,0.014
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:15,0.986,66.51,226.5,27.25,0.008
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:20,0.762,67.04,171.6,27.18,0.007
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:25,1.066,78.76,176,27.05,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:30,0.842,75.99,177.4,26.84,0.004
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:35,1.063,80.8,310.3,26.76,0.011
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:40,1.056,82.1,224.8,26.59,0.004
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:45,0.912,75.01,259.3,26.86,0.009
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:50,0.843,78.15,126.2,26.83,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 15:55,1.123,74.73,202.9,26.43,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:00,1.254,73.94,251.4,26.19,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:05,1.119,79.88,252,25.9,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:10,0.914,73.57,162.7,26,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:15,1.091,74.79,205.4,26.03,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:20,1.368,71.47,224.9,25.77,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:25,1.133,68.18,231.5,25.95,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:30,1.207,81.7,216.7,25.71,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:35,1.56,71.28,262.1,25.43,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:40,1.703,71.76,258,25.42,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:45,1.164,78.11,225.8,25.24,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:50,0.847,68.68,242.1,25.3,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 16:55,0.774,71.35,304.8,25.78,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:00,0.937,70.76,281.8,25.65,0.008
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:05,0.713,76.28,205.5,25.6,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:10,0.971,74.78,337.6,25.58,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:15,0.9,78.39,299.5,25.51,0.016
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:20,1.219,74.56,266.1,25.48,0.006
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:25,0.946,65.63,218,25.61,0.021
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-3? 17:45,0.804,70.7,293.3,25.58,0.011
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 07:10,0.836,1.999,307.4,23.37,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 07:30,0.367,6.024,297.1,26.56,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 07:35,0.874,12.48,321.9,26.05,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 07:40,1.434,7.643,322.6,25.4,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 07:50,0.679,11.4,342.5,25.05,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 07:55,0.374,16.16,2.389,25.38,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:00,0.12,10.45,1.742,25.88,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:05,0.182,6.682,27.9,26.43,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:10,0.07,3.223,333.8,26.71,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:15,0.047,3.455,325.3,26.8,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:20,0.249,13.34,15.43,27.19,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:25,0.284,16.74,347.9,26.77,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:30,0.238,9.23,336,27.26,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:35,0.287,15.1,5.257,27.49,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:40,0.401,14.49,4.066,28.51,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:45,0.227,14.28,345.8,29.12,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:50,0.073,11.63,232,28.89,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 08:55,0.01,0.736,286.1,27.27,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:00,0.006,0.744,223.5,27.23,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:05,0.143,11.6,239,27.23,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:10,0.337,21.05,218.4,26.39,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:15,0.6,25.99,238.1,25.74,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:20,0.67,51.87,243.9,25.17,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:25,0.365,32.7,185.8,24.64,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:30,0.44,25.14,199.7,24.2,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:35,0.196,18.47,218.1,24.51,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:40,0.388,31.92,214,24.64,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:45,0.464,21.68,196.1,24.51,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:50,0.157,11.15,241,25.52,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 09:55,0.148,26.68,183.6,26.59,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:00,0.926,17.73,329.7,27.72,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:05,0.426,26.28,191.2,27.93,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:10,0.665,52.36,169.1,26.33,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:15,0.848,80.3,210.1,25.34,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:20,0.768,57.18,155.1,24.78,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:25,0.696,54.17,163.2,24.58,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:30,0.941,69.11,213.8,24.44,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:35,0.636,68.45,241.2,24.2,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:40,0.772,75.95,165.2,23.93,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:45,0.519,50.29,187.7,24.13,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:50,0.868,53.99,192.7,24.16,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 10:55,0.655,43.03,248.5,24.12,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:00,0.502,59.42,277.4,24.8,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:05,0.6,57.64,84.6,25.55,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:10,0.695,69.12,290.7,25.6,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:15,0.855,69.97,345.6,26.02,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:20,0.833,42.33,331.4,26.28,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:25,1.152,38.53,331.2,26.78,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:30,1.732,35.35,318.9,26.5,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:35,1.409,36.25,328.9,26.27,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:40,0.841,58.55,324.2,25.96,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:45,1.34,65.38,257.3,25.07,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:50,1.151,41.42,331.6,24.94,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 11:55,1.406,57.07,277.5,24.83,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:00,1.349,62.46,269.4,24.55,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:05,1.417,57.03,278.6,24.16,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:10,1.063,62.33,237.7,23.9,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:15,0.738,64.19,344.2,24.4,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:20,0.92,67.21,286.1,24.47,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:25,0.828,57.47,321.8,24.66,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:30,0.948,72.04,273.8,24.52,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:35,1.124,57.59,245.1,24.2,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:40,1.09,71.71,273.6,23.87,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:45,0.929,89.1,342.4,24.08,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:50,0.806,58.93,248,24.13,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 12:55,0.777,66.3,226.2,24.15,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:00,0.667,63.38,104.5,24.45,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:05,0.489,57.96,71.66,24.5,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:10,0.69,69.51,197.8,24.6,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:15,0.83,66.14,328.7,25.23,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:20,0.608,37.82,185.3,25.15,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:25,0.928,56.05,290.8,25.29,0.019
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:30,0.249,40.77,292.7,25.74,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:35,0.594,63.84,330.7,26.13,0.012
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:40,0.725,72.87,304.6,26.11,0.03
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:45,1.189,87.5,319.6,25.84,0.016
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:50,0.952,78.07,244.2,25.83,0.016
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 13:55,0.602,75.08,331,25.64,0.007
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:00,1.146,64.19,208.2,25.34,0.02
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:05,0.776,66.94,124,24.73,0
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:10,1.093,50.16,284.4,24.87,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:15,0.693,38.7,230.8,24.91,0.078
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:20,0.717,50.98,327.5,25.93,0.061
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:25,0.643,59.92,346.5,26.65,0.082
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:30,1.076,28.96,336.2,27.21,0.103
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:35,1.056,59.19,331.8,26.89,0.043
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:40,0.91,76.99,259.5,26.45,0.067
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:45,0.931,75.99,183.6,26.14,0.038
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:50,0.779,67.68,11.26,25.65,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 14:55,1.01,79.43,313.1,25.28,0.063
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:00,0.849,76.3,38.31,25.12,0.036
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:05,0.933,76.22,272.2,24.83,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:10,1.034,92.9,25.74,24.48,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:15,0.958,88.4,149.1,23.99,0.078
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:20,1.137,79.96,204.2,23.74,0.236
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:25,0.964,56.17,204,23.3,0.357
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:30,0.94,83.1,75.62,23.34,0.405
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:35,1.182,84.9,121.9,23.18,0.405
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:40,1.176,80.3,252.9,22.97,0.425
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:45,1.05,80.7,206.7,22.52,0.51
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:50,1.07,79.26,138.8,21.84,0.772
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 15:55,1.234,75.41,199.2,21.25,0.786
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:00,0.914,55.69,184,20.99,0.809
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:05,0.86,67.5,214.9,21.31,0.809
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:10,0.934,41.91,204.5,21.38,0.811
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:15,0.99,65.16,191.6,21.39,0.811
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:20,1.022,60.9,168.2,21.8,0.811
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:25,0.597,64.25,248.1,21.91,0.81
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:30,1.023,48.35,213.6,21.79,0.81
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:35,0.865,69.55,100.8,21.69,0.81
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:40,1.423,69,173.4,21.46,0.811
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:45,1.275,74.7,206.9,20.83,0.946
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:50,1.341,58.36,194,20.29,1.043
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 16:55,1.361,82.7,164.8,19.95,1.134
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:00,1.158,60.59,182.8,19.62,1.033
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:05,1.259,50.98,188.6,19.2,0.995
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:10,1.071,49.56,168.3,19.1,1.012
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:15,1.327,55.38,169.8,18.97,1.013
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:20,1.337,47.31,179.5,18.74,1.014
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:25,1.226,48.45,167,18.77,1.014
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:30,1.269,47.16,166.9,18.59,1.013
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:35,1.46,43.65,153.1,18.24,0.604
SF04,"Lincoln High School","2162 24th Ave",5,2015-09-4? 17:40,1.352,42.48,151,18.18,0.427
